"","Area","Perimeter","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent","Class"
"311",37665,695.976,229.2103022,217.450455,0.513686989,37186,0.764644709,"SEKER"
"312",59042,900.374,406.7678291,216.0811752,0.819384025,46600,0.658359256,"HOROZ"
"313",62887,865.376,344.5147806,214.9562975,0.729913928,60328,0.7750704,"CALI"
"314",85449,1204.965,418.2277858,254.8493184,0.860579466,89363,0.697919703,"CALI"
"315",33190,676.129,241.6737662,210.4805818,0.415898481,37610,0.77274694,"SEKER"
"316",39804,663.761,300.5296085,202.3928376,0.756372076,39933,0.776115705,"SIRA"
"317",29041,630.282,265.2837922,183.464392,0.809432833,29487,0.788191804,"DERMASON"
"318",43059,713.81,253.6217886,185.7253171,0.724588607,43341,0.771202728,"SEKER"
"319",71455,1045.997,409.8117684,266.5395532,0.794897749,72522,0.816067406,"CALI"
"320",56298,959.157,361.8329191,190.6267845,0.810949868,55282,0.682660026,"SIRA"
"321",59211,964.677,409.6332376,178.1902086,0.816853707,60445,0.675352806,"HOROZ"
"322",33317,816.796,257.3010224,153.2819205,0.700961836,35018,0.729496571,"DERMASON"
"323",38746,987.151,295.5627764,166.7075863,0.7573251,40849,0.785368288,"DERMASON"
"324",70277,850.6,391.7346444,257.3592993,0.792179344,71443,0.787223489,"CALI"
"325",25823,582.014,235.0710164,158.1367355,0.755206909,23530,0.734804223,"DERMASON"
"326",88455,1045.871,439.5841203,241.2490338,0.789257407,95843,0.673421389,"CALI"
"327",45793,954.95,314.8245701,159.9779668,0.862967194,61656,0.616960309,"HOROZ"
"328",152622,1673.173,530.1405681,369.1619247,0.791240013,157005,0.768371319,"BOMBAY"
"329",36603,634.617,267.691596,153.411953,0.778289166,39429,0.684247185,"SIRA"
"330",38555,765.941,227.013332,202.4636243,0.450898612,35673,0.772387716,"SEKER"
"331",32477,658.953,237.3369236,183.1367129,0.785003039,21745,0.705382229,"DERMASON"
"332",39963,556.054,277.3361203,183.1994523,0.758011829,22852,0.781802501,"DERMASON"
"333",187188,1837.983,605.8728193,396.9938468,0.756410992,188239,0.844156042,"BOMBAY"
"334",41122,858.285,290.4293942,171.0942335,0.811444138,44267,0.761670643,"SIRA"
"335",67287,1213.255,359.4989827,207.8809928,0.773816627,68237,0.73622619,"CALI"
"336",59055,835.127,369.1729503,212.9426152,0.844596359,45391,0.761611358,"CALI"
"337",130819,1517.341,467.4962302,333.651483,0.712922578,117550,0.749300133,"BOMBAY"
"338",63908,1226.529,422.673802,172.0527488,0.863927941,79518,0.615289476,"HOROZ"
"339",42568,982.173,280.328287,197.9982435,0.754625244,45372,0.709634963,"SIRA"
"340",103041,1482.414,481.5016111,252.4394282,0.781367,101656,0.660512124,"CALI"
"341",156485,1719.791,508.5369279,370.9202941,0.667650646,159717,0.768800457,"BOMBAY"
"342",65605,1059.699,426.6723348,213.3188099,0.833272784,53569,0.631377452,"HOROZ"
"343",42112,944.052,279.8129933,201.1518713,0.777178936,44286,0.74821393,"SIRA"
"344",43132,794.141,283.0178492,208.6463622,0.836703884,42288,0.786250997,"SIRA"
"345",44608,777.031,276.1901767,187.8391707,0.76708112,44970,0.783668282,"SIRA"
"346",21257,479.246,161.5165253,137.1146022,0.718082452,24309,0.745466365,"DERMASON"
"347",53551,885.294,368.350506,166.3469247,0.864124674,54673,0.703554428,"HOROZ"
"348",67008,962.732,464.5840023,186.0260761,0.91738025,71541,0.771051919,"HOROZ"
"349",51789,767.773,379.2804518,194.1089439,0.888954022,52883,0.6387015,"HOROZ"
"350",30148,746.249,233.949105,162.9780954,0.762265948,30251,0.715631544,"DERMASON"
"351",33273,688.594,278.3008955,144.7815469,0.7340386,34270,0.769510203,"DERMASON"
"352",77547,1195.673,379.9415276,244.2586975,0.823250514,77243,0.759591906,"CALI"
"353",51544,900.878,333.7708077,202.6549167,0.799750457,53247,0.67173463,"SIRA"
"354",42895,600.531,236.3860269,198.2638022,0.448554338,59832,0.772220619,"SEKER"
"355",38395,793.022,276.0303262,186.5384286,0.684593222,38438,0.802946427,"SEKER"
"356",55016,715.507,340.1603078,179.4956724,0.796238061,54782,0.65990332,"HOROZ"
"357",32308,813.822,206.8133829,172.0127228,0.609265169,32549,0.775064493,"SEKER"
"358",160558,1727.315,568.351344,358.1002525,0.703526036,160427,0.788143529,"BOMBAY"
"359",59614,1170.286,387.6306469,167.2398248,0.923661313,61812,0.760295395,"HOROZ"
"360",42862,592.627,253.2085803,207.8218552,0.637694785,41706,0.763491098,"SEKER"
"361",35826,597.851,256.8667171,164.1294206,0.726282179,34544,0.795609819,"SIRA"
"362",164795,1585.024,616.6890693,361.6815349,0.766069184,169163,0.738462249,"BOMBAY"
"363",28747,561.186,234.9905779,135.3119636,0.722599929,31447,0.795455907,"DERMASON"
"364",47538,961.185,312.8421639,165.7492322,0.836896091,54627,0.66057871,"SIRA"
"365",44059,723.152,285.1192837,166.5263202,0.723567788,44307,0.708947741,"SIRA"
"366",41157,730.551,265.619908,196.1205518,0.525828788,40316,0.770307534,"SEKER"
"367",50039,744.351,368.5013341,184.2927913,0.81615604,39923,0.691445432,"SIRA"
"368",71438,1083.811,390.8653844,243.8170811,0.790043949,78615,0.754156678,"CALI"
"369",41271,720.166,256.8613142,226.5836945,0.696746541,27388,0.744476685,"SEKER"
"370",62674,1263.172,389.2104688,233.5339449,0.833729051,61162,0.759663607,"CALI"
"371",68664,1152.616,421.0040663,205.8734148,0.911490823,71152,0.645630973,"HOROZ"
"372",204954,1793.936,637.9892429,393.413055,0.830950343,206111,0.770726633,"BOMBAY"
"373",46849,870.556,306.2768821,208.2999215,0.771909031,51798,0.801340759,"SIRA"
"374",70355,866.769,417.0533223,234.3696332,0.85141768,74295,0.79602956,"CALI"
"375",46198,1084.205,325.245823,207.3746405,0.766705583,48146,0.739751367,"SIRA"
"376",43378,597.453,326.1301748,173.674241,0.819439783,47061,0.775891243,"SIRA"
"377",43746,645.073,262.6555102,212.3296257,0.748739009,44921,0.750458133,"SIRA"
"378",35139,790.35,277.0077215,176.1619254,0.667551694,36956,0.737030527,"DERMASON"
"379",55330,962.201,403.9207662,190.6532177,0.885273036,42989,0.590781969,"HOROZ"
"380",159866,1737.573,542.1551315,353.0862326,0.789455225,160233,0.814061878,"BOMBAY"
"381",207728,1887.427,740.9687751,353.6407206,0.842851165,214037,0.615078443,"BOMBAY"
"382",68419,1076.505,413.1461189,223.8041011,0.836865315,68374,0.79626287,"CALI"
"383",49593,1016.245,407.6183943,169.9157772,0.879219108,69037,0.759016612,"HOROZ"
"384",91705,1321.184,422.4509021,277.3223983,0.733624689,95050,0.778751842,"CALI"
"385",37206,848.899,324.2587849,162.0030168,0.883304324,38074,0.596937765,"HOROZ"
"386",172228,1757.023,554.0536779,388.1013908,0.697662104,172807,0.759776304,"BOMBAY"
"387",38830,836.415,251.9103643,206.8681325,0.752786437,39379,0.775762675,"SIRA"
"388",40584,757.372,272.6090936,212.7552417,0.619501279,39645,0.790134494,"SEKER"
"389",42275,649.609,299.8944569,189.7761685,0.839285691,46909,0.690832842,"SIRA"
"390",45327,984.953,304.3722126,214.2171299,0.74442461,44926,0.778180246,"SIRA"
"391",73535,1334.25,442.3783864,254.7352814,0.851518827,77212,0.71145779,"CALI"
"392",54317,749.475,368.2570964,175.1854667,0.868028406,53820,0.638985423,"HOROZ"
"393",70135,1028.304,391.0097049,243.200703,0.775328289,75043,0.709075232,"CALI"
"394",65370,1038.386,376.1809897,232.7077727,0.833899389,68421,0.734137413,"CALI"
"395",40040,676.182,223.5392171,193.7050676,0.577370409,40122,0.763702189,"SEKER"
"396",69929,1170.82,408.5568647,224.763196,0.805517385,68110,0.744317881,"CALI"
"397",71014,871.49,411.2488088,210.1981745,0.81851946,73706,0.708574133,"CALI"
"398",30514,834.047,205.6449017,164.0665413,0.660978204,33463,0.721664932,"DERMASON"
"399",47066,1005.81,369.4285223,201.5906369,0.853679358,51576,0.824000187,"HOROZ"
"400",39815,920.042,338.9573044,156.1308112,0.880897742,42814,0.704250946,"HOROZ"
"401",34080,916.079,215.9606512,194.9061091,0.471964196,33234,0.781590029,"SEKER"
"402",58121,906.175,342.3618348,180.597821,0.780024394,63092,0.723672601,"CALI"
"403",48930,933.197,325.0299387,217.3057348,0.744819511,50752,0.77033065,"SIRA"
"404",185953,1549.895,602.2616688,428.2812613,0.702461518,183816,0.812146137,"BOMBAY"
"405",76482,942.848,424.4892863,221.0477067,0.831558692,77846,0.747944265,"CALI"
"406",40539,1022.88,255.2126731,169.503787,0.791302386,40391,0.738988029,"SIRA"
"407",156083,1709.712,577.3564443,375.9947701,0.833796907,155696,0.709752142,"BOMBAY"
"408",87350,990.301,435.8740366,234.2229906,0.793569902,89713,0.770428172,"CALI"
"409",78804,1207.097,434.6891239,216.5717501,0.847805283,94776,0.771912991,"CALI"
"410",71623,1180.143,421.8266864,222.473769,0.788775794,75690,0.740784068,"CALI"
"411",70559,1081.137,371.1697038,223.0104422,0.872846075,71391,0.78490621,"CALI"
"412",38947,714.195,254.0809328,159.2773142,0.767513232,40876,0.729770821,"DERMASON"
"413",25728,436.756,222.3651044,142.6353586,0.847228296,25235,0.747463038,"DERMASON"
"414",145519,1583.187,543.8192264,372.868988,0.74680441,148633,0.723693798,"BOMBAY"
"415",173698,1788.402,598.2622338,382.5424764,0.75619243,165379,0.748826355,"BOMBAY"
"416",27700,506.111,246.0910373,129.4576968,0.707458892,31378,0.693273674,"DERMASON"
"417",54158,1198.486,380.4500142,194.7975611,0.885813787,54924,0.633447395,"HOROZ"
"418",151397,1450.614,499.6133366,382.7619314,0.628147445,156209,0.788881837,"BOMBAY"
"419",62236,1235.635,435.3784673,189.8659004,0.915922443,62206,0.830789709,"HOROZ"
"420",164825,1700.762,626.2760312,360.6877358,0.765983823,154990,0.696994397,"BOMBAY"
"421",40970,762.889,256.6205718,204.57054,0.785460033,57654,0.795912912,"SIRA"
"422",75654,1266.058,435.4200391,247.6737124,0.849448551,77354,0.789216909,"CALI"
"423",142987,1579.781,505.3164267,362.2939645,0.780960053,144261,0.770452421,"BOMBAY"
"424",41526,1014.276,274.3456353,221.4850657,0.568112021,42850,0.750350267,"DERMASON"
"425",58486,1094.413,393.818723,183.3034953,0.905668207,60157,0.632339738,"HOROZ"
"426",74771,1276.935,446.3353723,194.9694275,0.865807355,75411,0.790990831,"HOROZ"
"427",26333,578.708,214.7895698,161.7940727,0.724640677,26637,0.735394075,"DERMASON"
"428",50643,750.598,332.3758313,213.1022926,0.812643294,49151,0.707544649,"SIRA"
"429",158498,1664.736,537.5938073,394.3730622,0.775130029,156057,0.788029256,"BOMBAY"
"430",40323,1001.701,268.4119731,188.2976783,0.554367155,55716,0.796243243,"SEKER"
"431",128958,1190.969,525.2818684,349.2994418,0.740914161,132630,0.729521087,"BOMBAY"
"432",171632,1671.371,586.0026457,391.7816797,0.698359986,185835,0.831302799,"BOMBAY"
"433",209238,1559.716,645.3554637,437.2646247,0.7929812,212768,0.815881752,"BOMBAY"
"434",57774,993.189,400.6123197,209.5998475,0.846225486,61723,0.697429268,"HOROZ"
"435",47265,920.784,315.0951152,206.3272457,0.858343939,48367,0.668801493,"HOROZ"
"436",137227,1347.138,496.9264904,373.8106517,0.726494729,137170,0.791469548,"BOMBAY"
"437",35908,581.971,261.0134783,172.511873,0.538990316,37626,0.783803066,"SEKER"
"438",57484,984.399,344.2750041,220.1829964,0.837960176,56721,0.788575,"HOROZ"
"439",159363,1476.555,574.4310169,336.1413926,0.769462628,160408,0.801602385,"BOMBAY"
"440",26328,529.061,215.6767596,126.4358024,0.735273331,26143,0.719356611,"DERMASON"
"441",46043,1020.468,331.8336715,188.0781674,0.806368883,46746,0.739049002,"SIRA"
"442",26528,509.38,200.5048294,155.6458257,0.779487122,26188,0.795128581,"DERMASON"
"443",51743,719.356,357.5674978,180.6888237,0.788898902,53144,0.705112145,"HOROZ"
"444",36759,885.746,246.0441475,172.0225176,0.562318049,40785,0.773325835,"SEKER"
"445",37364,712.296,221.0119183,178.0690404,0.527484306,23037,0.778459127,"SEKER"
"446",71693,1321.699,403.2491431,228.1622911,0.816177277,87803,0.790243602,"CALI"
"447",46449,978.416,328.8890238,193.5388216,0.812854529,47092,0.652624142,"SIRA"
"448",47004,915.139,262.3944571,215.518899,0.778553924,59767,0.763709341,"HOROZ"
"449",24234,840.243,246.2473579,149.4969078,0.733741881,26690,0.789613085,"DERMASON"
"450",167771,1841.954,580.5821465,398.9630966,0.760814681,171122,0.764090157,"BOMBAY"
"451",81601,1245.814,454.7027118,264.3941467,0.807431127,79795,0.81302034,"CALI"
"452",31888,859.013,248.5638378,166.2274103,0.513817392,34481,0.7976084,"SEKER"
"453",47210,982.046,350.1755771,151.8214015,0.885886335,48727,0.603673029,"HOROZ"
"454",69129,1020.851,379.725192,203.6691135,0.78780324,69641,0.713438727,"CALI"
"455",219487,1893.497,690.6439468,431.5591484,0.816814635,224004,0.706362781,"BOMBAY"
"456",32810,575.198,281.2277589,197.8184583,0.698367167,34956,0.737884544,"DERMASON"
"457",42745,577.126,315.9719699,207.057291,0.757062373,42671,0.765056804,"SIRA"
"458",33865,612.138,201.9198581,167.2216765,0.468283879,35034,0.766619174,"SEKER"
"459",59160,1200.286,410.7054721,173.0204237,0.820628813,59363,0.707330259,"HOROZ"
"460",46216,1005.986,294.8607659,163.2831959,0.783527243,29275,0.744926519,"SIRA"
"461",71276,1001.554,358.7677854,239.4369444,0.748851739,72573,0.716214692,"CALI"
"462",33132,608.534,236.7892452,177.7970019,0.478054461,17858,0.765494269,"SEKER"
"463",39311,951.407,269.3970658,210.4129077,0.747679797,56174,0.788516056,"DERMASON"
"464",71142,1155.417,384.1724049,214.8788765,0.75673166,87759,0.703476486,"CALI"
"465",82006,1183.936,473.4354902,237.0421752,0.885420514,84169,0.780789418,"CALI"
"466",50112,1097.09,326.1796554,220.6123155,0.772998677,51152,0.813191768,"SIRA"
"467",78428,990.96,396.1447029,238.1622698,0.820494381,78855,0.787314158,"CALI"
"468",60883,960.656,382.9926376,211.7409086,0.870535707,57783,0.678839206,"HOROZ"
"469",26494,568.853,200.9292733,132.4825347,0.695446515,26889,0.815958028,"DERMASON"
"470",36168,589.745,220.6816222,199.8921847,0.604577554,35726,0.742984608,"SEKER"
"471",168184,1611.108,605.2916036,365.4341468,0.743880168,156154,0.767577937,"BOMBAY"
"472",85636,1467.256,448.9817378,253.7573707,0.842642414,74476,0.716375594,"CALI"
"473",80188,1287.022,409.0824696,244.7615309,0.840907794,79519,0.747950107,"CALI"
"474",24300,563.981,214.8748059,139.1736279,0.675788848,26247,0.785565727,"DERMASON"
"475",64647,1185.299,375.2116949,195.8054846,0.84925639,63916,0.62380877,"HOROZ"
"476",56322,718.566,388.2138492,191.8774839,0.881633996,58551,0.792414755,"HOROZ"
"477",43970,1074.099,318.8439,186.5547192,0.868184104,45076,0.78043902,"HOROZ"
"478",47347,1052.823,339.8835147,207.794721,0.787610351,46881,0.824389145,"HOROZ"
"479",41818,575.068,251.4390035,213.234168,0.567301673,37277,0.773927904,"SEKER"
"480",38680,977.09,282.0001864,180.6630882,0.721390249,39970,0.784310067,"DERMASON"
"481",33485,830.233,233.2348437,146.2086453,0.677935743,30599,0.721687392,"DERMASON"
"482",187180,1552.085,617.4885744,381.0387166,0.828102971,188904,0.811063332,"BOMBAY"
"483",34193,885.97,266.159851,190.7677972,0.722798178,34571,0.781487582,"DERMASON"
"484",35999,927.955,300.1286075,198.3024367,0.776534925,39570,0.756244232,"DERMASON"
"485",146584,1744.548,551.1059,332.5080198,0.716818424,147991,0.748844622,"BOMBAY"
"486",47405,727.479,358.9507063,170.3604722,0.901150259,48106,0.579596523,"HOROZ"
"487",45378,1056.918,326.3886661,172.1929312,0.795029138,45748,0.785867643,"SIRA"
"488",85680,1241.205,434.7998209,246.0116432,0.884877015,87583,0.70424281,"CALI"
"489",40121,1039.736,327.6575359,159.9407942,0.78738738,43992,0.798514076,"SIRA"
"490",36279,653.87,283.0068975,144.1510375,0.737978973,37617,0.683145161,"SIRA"
"491",201865,1881.256,624.0538928,438.2150569,0.745451354,205339,0.772185639,"BOMBAY"
"492",39268,846.2,245.7692889,171.0583906,0.783287202,42461,0.794220767,"SIRA"
"493",38717,590.307,242.8268019,186.5778773,0.590890784,38237,0.770539394,"SEKER"
"494",45525,655.35,356.9002582,170.4641864,0.864868325,49234,0.683496074,"HOROZ"
"495",69808,1178.933,374.6385309,204.3893875,0.80212987,70430,0.769679911,"CALI"
"496",188631,1728.351,602.9558944,385.1259895,0.765310838,188358,0.762349436,"BOMBAY"
"497",77305,1051.818,372.130595,227.8675652,0.799325793,75499,0.794715277,"CALI"
"498",59618,1168.251,342.5244659,231.0311328,0.755190591,63656,0.786676245,"CALI"
"499",74053,981.343,363.4293428,263.5526704,0.821143503,70688,0.81279317,"CALI"
"500",43890,609.694,250.528922,217.4862765,0.54094739,44860,0.773726827,"SEKER"
"501",64614,1293.103,415.6823891,213.4972116,0.915579683,67580,0.783288901,"HOROZ"
"502",30715,745.402,206.0297675,181.1959328,0.70296203,28425,0.718002276,"DERMASON"
"503",85251,1042.132,428.5366372,259.8249911,0.835803075,85901,0.743576211,"CALI"
"504",35283,671.302,212.3730693,174.9432247,0.616892675,34218,0.788386825,"SEKER"
"505",56594,772.995,402.2823502,205.1769131,0.905585987,58308,0.618316902,"HOROZ"
"506",65913,1013.783,441.6322359,206.8999291,0.84298815,66528,0.793204442,"HOROZ"
"507",59910,1104.814,345.5689063,196.9398537,0.755324967,56727,0.709666981,"CALI"
"508",76590,951.46,431.9354262,225.0159102,0.858410703,76448,0.802169798,"CALI"
"509",70494,997.506,407.39262,245.9294973,0.858450584,59103,0.717329404,"CALI"
"510",44507,641.715,264.6730925,200.1423431,0.602239336,43165,0.759542077,"SEKER"
"511",24455,696.457,200.7089248,134.7669793,0.692775921,24707,0.696848039,"DERMASON"
"512",45067,1070.524,290.86666,211.0060952,0.817272504,42879,0.741684507,"SIRA"
"513",52934,1029.709,390.5718919,202.3493744,0.920762745,68378,0.638446374,"HOROZ"
"514",165871,1832.065,605.4048804,350.4962001,0.744827072,165284,0.842294338,"BOMBAY"
"515",46508,910.314,290.6506239,227.9966353,0.739628931,47783,0.698300417,"SIRA"
"516",183422,1748.505,576.8075481,391.911848,0.782339105,199052,0.785084135,"BOMBAY"
"517",173304,1720.349,568.8130271,400.0714079,0.782406506,173711,0.780267016,"BOMBAY"
"518",145939,1319.11,544.5879251,382.7106956,0.758474948,148807,0.812679877,"BOMBAY"
"519",44772,846.273,252.5089231,189.9986112,0.635250807,49261,0.786884292,"SEKER"
"520",33485,515.004,258.714825,184.1810634,0.735466259,34785,0.75620439,"DERMASON"
"521",40210,564.773,257.9171612,169.0052441,0.781660987,40170,0.771203297,"SIRA"
"522",53291,1162.945,399.4864357,159.4862387,0.943775275,52499,0.789262738,"HOROZ"
"523",38648,919.265,248.8900008,194.3410303,0.722652961,39734,0.70344408,"SEKER"
"524",196675,1781.731,667.2024396,388.7520607,0.817121989,202609,0.836989208,"BOMBAY"
"525",73111,1323.535,418.6705176,265.2454719,0.768383985,61378,0.788367935,"CALI"
"526",41623,984.565,305.4024727,206.000031,0.755688699,43064,0.795759368,"SIRA"
"527",46775,681.289,281.6581904,197.7867555,0.725572958,43136,0.748472693,"SIRA"
"528",49045,849.817,291.0759765,188.9885694,0.736566778,63455,0.711944512,"SIRA"
"529",34398,864.289,272.1286397,178.9399986,0.734681995,32358,0.735778203,"DERMASON"
"530",49661,839.834,317.1628524,184.0277013,0.816533376,49255,0.765770864,"SIRA"
"531",50303,781.08,362.5149971,195.1310765,0.909235214,35335,0.816358186,"HOROZ"
"532",68561,874.157,422.5155883,213.1243923,0.873195683,67640,0.605917157,"HOROZ"
"533",42726,606.438,314.5618504,183.5426965,0.712543765,44468,0.770647318,"SIRA"
"534",87397,1166.709,474.2791249,252.7491637,0.814629429,87825,0.745172128,"CALI"
"535",43615,897.415,336.4522674,171.7627419,0.891603918,59892,0.712478175,"HOROZ"
"536",34712,505.611,277.7125558,162.823551,0.774279058,19534,0.792183631,"DERMASON"
"537",85137,1131.247,444.7510125,256.2162351,0.860286948,87449,0.791470858,"CALI"
"538",33435,772.985,236.1682586,139.1891328,0.766700032,31598,0.784259794,"DERMASON"
"539",63464,974.537,379.8501569,213.3469368,0.796905767,49799,0.733922574,"CALI"
"540",44671,682.653,336.8602486,191.9995759,0.798855592,43540,0.702245392,"SIRA"
"541",27309,691.599,211.1110529,162.2001038,0.697167141,34022,0.76489179,"DERMASON"
"542",38373,878.788,288.1612137,169.5345111,0.756513356,33940,0.723493347,"DERMASON"
"543",197448,1797.249,615.2846768,382.0289849,0.816632166,196553,0.724816125,"BOMBAY"
"544",34238,590.973,253.4153198,189.5955386,0.741846578,23669,0.779047359,"SIRA"
"545",56872,992.085,382.6190257,198.1716796,0.924498611,57534,0.776285068,"HOROZ"
"546",41574,855.03,355.3642806,134.9766615,0.931517409,44489,0.7246796,"HOROZ"
